"MonitoringStation","SampleDate","SampleTime","Latitude","Longitude","TN","TP","TSS"
"EE3.0",2000-07-13,"09:59:00",38.28093,-76.01033,1.02233333333333,0.0532,21.8666666666667
"EE3.0",1999-11-08,"09:25:00",38.28093,-76.01033,0.792333333333333,0.0406666666666667,18.4
"EE3.0",1999-10-06,"08:43:00",38.28093,-76.01033,0.822,0.0393666666666667,17.8666666666667
"EE3.0",1999-08-05,"14:30:00",38.28093,-76.01033,0.9955,0.05995,49.5
"EE3.0",1999-06-09,"12:54:00",38.28093,-76.01033,0.6245,0.02915,22.75
"EE3.0",1999-05-13,"12:24:00",38.28093,-76.01033,0.688,0.03375,34
"EE3.0",1999-04-14,"11:40:00",38.28093,-76.01033,1.00666666666667,0.0480333333333333,84.4333333333333
"EE3.0",1999-03-18,"11:30:00",38.28093,-76.01033,1.046,0.0328333333333333,33.2333333333333
"EE3.0",2003-10-08,"13:55:00",38.28093,-76.01033,0.7995,0.0384,13.15
"EE3.0",2003-09-22,"12:07:00",38.28093,-76.01033,0.956,0.0456,10
"EE3.0",2003-09-17,"11:40:00",38.28093,-76.01033,0.979666666666667,0.0456,16.4333333333333
"EE3.0",2003-08-27,"11:55:00",38.28093,-76.01033,1.115,0.0315,13
"EE3.0",2003-08-06,"10:23:00",38.28093,-76.01033,0.85,0.0451666666666667,22.1333333333333
"EE3.0",2003-07-31,"11:06:00",38.28093,-76.01033,0.988,0.0443,19.5
"EE3.0",2003-07-09,"09:30:00",38.28093,-76.01033,1.05633333333333,0.0494333333333333,21.8
"EE3.0",2003-03-12,"12:10:00",38.28093,-76.01033,1.4015,0.04055,29.4
"EE3.0",2003-02-11,"09:40:00",38.28093,-76.01033,0.955666666666667,0.0275666666666667,16.2
"EE3.0",2002-12-18,"10:25:00",38.28093,-76.01033,0.8825,0.0317,16.6
"EE3.0",2003-01-13,"09:40:00",38.28093,-76.01033,0.825,0.0319333333333333,28
"EE3.0",2002-11-20,"09:55:00",38.28093,-76.01033,0.908666666666667,0.0350666666666667,30.5
"EE3.0",2002-10-21,"13:40:00",38.28093,-76.01033,0.898,0.04275,37.8
"EE3.0",2002-09-19,"09:40:00",38.28093,-76.01033,0.882666666666667,0.0435333333333333,10.9333333333333
"EE3.0",2002-08-14,"14:20:00",38.28093,-76.01033,0.974333333333333,0.0599,18.7333333333333
"EE3.0",2002-07-18,"11:58:00",38.28093,-76.01033,0.8645,0.04945,17.7
"EE3.0",2002-06-19,"14:25:00",38.28093,-76.01033,0.938,0.04835,49.4
"EE3.0",2002-05-09,"12:20:00",38.28093,-76.01033,0.675,0.0265,34.65
"EE3.0",2002-04-11,"10:05:00",38.28093,-76.01033,0.697,0.02625,16.25
"EE3.0",2002-03-14,"11:50:00",38.28093,-76.01033,0.648333333333333,0.0323666666666667,34.5333333333333
"EE3.0",2002-02-04,"09:22:00",38.28093,-76.01033,0.654333333333333,0.0279666666666667,28.2
"EE3.0",1998-07-09,"08:32:00",38.28093,-76.01033,0.834333333333333,0.0426333333333333,36.2666666666667
"EE3.0",1998-06-15,"08:38:00",38.28093,-76.01033,0.945666666666667,0.0283666666666667,17.8666666666667
"EE3.0",1997-01-14,"15:27:00",38.28093,-76.01033,1.176,0.1295,100
"EE3.0",1996-12-11,"10:15:00",38.28093,-76.01033,1.00833333333333,0.05,37.6666666666667
"EE3.0",1996-11-19,"10:45:00",38.28093,-76.01033,1.21033333333333,0.0293333333333333,15.3333333333333
"EE3.0",1996-10-22,"10:45:00",38.28093,-76.01033,1.38966666666667,NA,18
"EE3.0",1999-02-11,"14:53:00",38.28093,-76.01033,0.8285,0.03155,24.2
"EE3.0",1999-01-14,"15:18:00",38.28093,-76.01033,0.689,0.0275,12.95
"EE3.0",1998-11-18,"12:35:00",38.28093,-76.01033,0.6485,0.0231,8.65
"EE3.0",1998-09-15,"13:43:00",38.28093,-76.01033,0.7445,0.04175,23.1
"EE3.0",1998-08-20,"08:45:00",38.28093,-76.01033,0.724,0.0372666666666667,29.3333333333333
"EE3.0",1998-05-07,"08:10:00",38.28093,-76.01033,0.82,0.0362,31.85
"EE3.0",1998-04-08,"08:10:00",38.28093,-76.01033,0.995333333333333,0.056,64.6666666666667
"EE3.0",1998-02-11,"14:53:00",38.28093,-76.01033,0.7295,0.042,29
"EE3.0",1998-03-25,"11:02:00",38.28093,-76.01033,0.8845,0.0515,59
"EE3.0",1998-01-06,"14:54:00",38.28093,-76.01033,0.554666666666667,0.0296666666666667,37.6666666666667
"EE3.0",1997-11-19,"11:35:00",38.28093,-76.01033,0.568,0.0305,21.5
"EE3.0",1997-12-10,"11:35:00",38.28093,-76.01033,0.448,0.025,21
"EE3.0",1997-10-29,"11:38:00",38.28093,-76.01033,0.338,0.0415,49
"EE3.0",1997-08-13,"12:04:00",38.28093,-76.01033,0.6505,0.0515,40.5
"EE3.0",1997-09-25,"11:20:00",38.28093,-76.01033,0.624,0.0515,23.5
"EE3.0",1997-07-17,"11:25:00",38.28093,-76.01033,0.55,0.047,63.5
"EE3.0",1996-09-25,"10:50:00",38.28093,-76.01033,1.1465,0.0575,25.5
"EE3.0",1996-08-28,"10:45:00",38.28093,-76.01033,1.6155,0.0615,35.5
"EE3.0",1996-06-25,"11:25:00",38.28093,-76.01033,1.2115,0.0445,34.5
"EE3.0",1996-07-25,"10:51:00",38.28093,-76.01033,1.378,0.047,20.3333333333333
"EE3.0",1996-03-26,"11:55:00",38.28093,-76.01033,1.629,0.0495,24.5
"EE3.0",1996-05-30,"12:25:00",38.28093,-76.01033,1.6655,0.048,34.5
"EE3.0",1996-02-21,"16:00:00",38.28093,-76.01033,1.355,0.0545,57.5
"EE3.0",1996-01-25,"14:55:00",38.28093,-76.01033,1.4305,0.0635,89
"EE3.0",1995-12-18,"12:25:00",38.28093,-76.01033,0.7535,0.034,19
"EE3.0",1995-11-20,"11:30:00",38.28093,-76.01033,1.0225,0.0405,34.5
"EE3.0",1995-10-04,"10:40:00",38.28093,-76.01033,1.344,0.054,32.6666666666667
"EE3.0",1996-04-29,"11:30:00",38.28093,-76.01033,1.456,0.067,65.5
"EE3.0",1995-09-20,"11:40:00",38.28093,-76.01033,1.006,0.0425,19
"EE3.0",1995-08-10,"11:10:00",38.28093,-76.01033,0.727666666666667,0.0716666666666667,47.3333333333333
"EE3.0",1995-05-11,"10:58:00",38.28093,-76.01033,0.607666666666667,0.029,29.3333333333333
"EE3.0",1995-06-07,"11:12:00",38.28093,-76.01033,0.742,0.0256666666666667,37.6666666666667
"EE3.0",1995-04-26,"10:40:00",38.28093,-76.01033,0.765,0.045,34.5
"EE3.0",1995-07-12,"10:10:00",38.28093,-76.01033,0.641333333333333,0.0553333333333333,39.3333333333333
"EE3.0",1995-02-15,"08:50:00",38.28093,-76.01033,0.829,0.02,47.5
"EE3.0",1995-03-23,"09:25:00",38.28093,-76.01033,0.7555,0.0335,31
"EE3.0",1995-01-18,"10:58:00",38.28093,-76.01033,0.854,0.031,22.5
"EE3.0",1994-07-13,"11:50:00",38.28093,-76.01033,1.043,0.075,58
"EE3.0",1994-06-15,"13:15:00",38.28093,-76.01033,1.14933333333333,0.086,60
"EE3.0",1994-05-26,"13:15:00",38.28093,-76.01033,1.461,0.01,49
"EE3.0",1994-04-21,"09:50:00",38.28093,-76.01033,1.32,0.0375,65
"EE3.0",1994-12-14,"10:35:00",38.28093,-76.01033,0.6155,0.03,19.5
"EE3.0",1994-08-17,"12:15:00",38.28093,-76.01033,0.996,0.055,24.5
"EE3.0",1994-09-15,"10:42:00",38.28093,-76.01033,0.817,0.057,18.6666666666667
"EE3.0",1994-02-08,"10:30:00",38.28093,-76.01033,1.1575,0.048,43
"EE3.0",1994-10-26,"13:05:00",38.28093,-76.01033,0.768333333333333,0.0195,13.5
"EE3.0",1994-01-05,"14:32:00",38.28093,-76.01033,0.7465,0.035,41.5
"EE3.0",1993-12-09,"09:55:00",38.28093,-76.01033,0.4565,0.046,31
"EE3.0",1993-10-28,"10:20:00",38.28093,-76.01033,0.967333333333333,0.034,15.6666666666667
"EE3.0",1994-03-09,"11:55:00",38.28093,-76.01033,1.273,0.061,37
"EE3.0",1993-11-18,"10:05:00",38.28093,-76.01033,NA,NA,61
"EE3.0",1997-06-12,"09:10:00",38.28093,-76.01033,NA,0.0335,27.5
"EE3.0",1997-05-29,"13:35:00",38.28093,-76.01033,NA,0.0525,66
"EE3.0",1997-02-11,"09:00:00",38.28093,-76.01033,NA,0.0105,34.5
"EE3.0",1997-04-17,"11:05:00",38.28093,-76.01033,NA,0.0503333333333333,NA
"EE3.0",1997-03-18,"10:55:00",38.28093,-76.01033,NA,0.0536666666666667,57
"EE3.0",2013-08-19,"09:56:00",38.28093,-76.01033,0.922,0.0408,23.65
"EE3.0",2013-07-17,"09:54:00",38.28093,-76.01033,0.814,0.03645,14.2
"EE3.0",2013-09-18,"12:57:00",38.28093,-76.01033,0.9205,0.0424,27.4
"EE3.0",2008-08-13,"09:00:00",38.28093,-76.01033,0.803,0.03995,11.9
"EE3.0",2008-05-14,"14:08:00",38.28093,-76.01033,0.7395,0.0275,20.4
"EE3.0",2008-04-16,"12:24:00",38.28093,-76.01033,0.9265,0.0213,9.9
"EE3.0",2008-03-24,"10:35:00",38.28093,-76.01033,0.887,0.0314,33.9
"EE3.0",2008-11-20,"11:16:00",38.28093,-76.01033,0.5845,0.02075,8.7
"EE3.0",2013-06-05,"12:11:00",38.28093,-76.01033,0.791,0.03235,22.25
"EE3.0",2008-10-23,"09:30:00",38.28093,-76.01033,0.767,0.03065,10.6
"EE3.0",2008-09-30,"13:20:00",38.28093,-76.01033,0.798,0.0394,24.35
"EE3.0",2008-07-09,"08:53:00",38.28093,-76.01033,0.9135,0.04265,14
"EE3.0",2008-06-11,"09:07:00",38.28093,-76.01033,0.724,0.0335,18.7
"EE3.0",2008-02-13,"15:40:00",38.28093,-76.01033,1.283,0.07875,124.5
"EE3.0",2008-01-14,"14:40:00",38.28093,-76.01033,0.6165,0.02545,20.55
"EE3.0",2011-10-17,"13:51:00",38.28093,-76.01033,1.0415,0.0454,20.4
"EE3.0",2011-09-19,"12:39:00",38.28093,-76.01033,0.746,0.0327,10
"EE3.0",2011-08-17,"10:17:00",38.28093,-76.01033,0.9195,0.04485,28.6
"EE3.0",2011-07-12,"12:56:00",38.28093,-76.01033,0.8525,0.04295,12
"EE3.0",2011-06-06,"09:30:00",38.28093,-76.01033,0.912,0.0474,35.7
"EE3.0",2011-05-10,"11:18:00",38.28093,-76.01033,0.6845,0.0258,16
"EE3.0",2011-04-14,"09:42:00",38.28093,-76.01033,0.6635,0.03095,22.15
"EE3.0",2010-07-14,"12:10:00",38.28093,-76.01033,0.8775,0.04695,21
"EE3.0",2010-06-23,"11:45:00",38.28093,-76.01033,1.0655,0.06145,17.5
"EE3.0",2010-05-12,"12:07:00",38.28093,-76.01033,0.74,0.0256,15.5
"EE3.0",2010-04-14,"12:28:00",38.28093,-76.01033,1.227,0.04375,49
"EE3.0",2010-03-17,"10:50:00",38.28093,-76.01033,1.2285,0.0287,25.35
"EE3.0",2010-02-12,"16:10:00",38.28093,-76.01033,1.036,0.03635,39
"EE3.0",2010-01-12,"13:56:00",38.28093,-76.01033,0.8765,0.02215,16.65
"EE3.0",2009-12-08,"15:10:00",38.28093,-76.01033,0.8765,0.0329,25
"EE3.0",2009-11-18,"12:00:00",38.28093,-76.01033,0.6865,0.02525,16.6
"EE3.0",2009-09-16,"09:04:00",38.28093,-76.01033,0.9185,0.03815,13.2
"EE3.0",2009-10-21,"08:57:00",38.28093,-76.01033,0.8115,0.0304,16.4
"EE3.0",2009-08-12,"09:10:00",38.28093,-76.01033,0.8925,0.0436,13
"EE3.0",2009-07-15,"13:03:00",38.28093,-76.01033,0.931,0.0475,15.5
"EE3.0",2009-06-17,"12:25:00",38.28093,-76.01033,0.6645,0.0343,12.75
"EE3.0",2009-05-13,"13:21:00",38.28093,-76.01033,0.75625,0.02335,40
"EE3.0",2009-04-30,"11:10:00",38.28093,-76.01033,0.6925,0.0285,23.95
"EE3.0",2009-03-18,"09:25:00",38.28093,-76.01033,0.655,0.0216,9.6
"EE3.0",2009-02-09,"14:44:00",38.28093,-76.01033,0.7935,0.03405,42.75
"EE3.0",2009-01-12,"09:33:00",38.28093,-76.01033,0.9335,0.0379,54.5
"EE3.0",2004-04-07,"10:39:00",38.28093,-76.01033,1.485,0.04465,50.5
"EE3.0",2004-03-30,"11:30:00",38.28093,-76.01033,1.0655,0.0299,16.35
"EE3.0",2004-02-16,"09:39:00",38.28093,-76.01033,1.81966666666667,0.0489666666666667,29.5333333333333
"EE3.0",2004-01-12,"10:05:00",38.28093,-76.01033,1.51666666666667,0.0481666666666667,38.6
"EE3.0",2003-12-16,"12:05:00",38.28093,-76.01033,1.113,0.0394,55.5
"EE3.0",2003-11-25,"10:05:00",38.28093,-76.01033,0.995,0.04225,30.8
"EE3.0",2004-05-12,"14:22:00",38.28093,-76.01033,1.201,0.0803,39.65
"EE3.0",2004-05-03,"09:29:00",38.28093,-76.01033,1.187,0.04365,49.3
"EE3.0",2004-04-27,"10:06:00",38.28093,-76.01033,1.2875,0.0389,21.15
"EE3.0",2004-06-09,"13:40:00",38.28093,-76.01033,0.802,0.0263,31
"EE3.0",2004-06-01,"09:40:00",38.28093,-76.01033,0.7665,0.03145,25.8
"EE3.0",2004-07-01,"09:38:00",38.28093,-76.01033,0.825,0.0401,13
"EE3.0",2005-01-10,"09:40:00",38.28093,-76.01033,0.951,0.04085,33.65
"EE3.0",2004-12-09,"12:26:00",38.28093,-76.01033,0.7505,0.0253,19.6
"EE3.0",2004-08-16,"09:08:00",38.28093,-76.01033,0.970666666666667,0.0512,31.1666666666667
"EE3.0",2004-07-21,"09:05:00",38.28093,-76.01033,0.863,0.0417,25
"EE3.0",2004-08-04,"09:30:00",38.28093,-76.01033,0.8465,0.039,22.5
"EE3.0",2005-04-20,"12:11:00",38.28093,-76.01033,1.252,0.03255,15.5
"EE3.0",2005-03-16,"13:37:00",38.28093,-76.01033,1.0535,0.0373,15.45
"EE3.0",2005-02-14,"09:40:00",38.28093,-76.01033,1.17233333333333,0.0500333333333333,37.4333333333333
"EE3.0",2005-04-28,"10:08:00",38.28093,-76.01033,1.2435,0.036,46.5
"EE3.0",2005-05-10,"14:05:00",38.28093,-76.01033,0.899,0.03715,29.9
"EE3.0",2005-05-19,"09:30:00",38.28093,-76.01033,0.7805,0.02745,43.25
"EE3.0",2005-06-15,"12:30:00",38.28093,-76.01033,0.89,0.0341,20.95
"EE3.0",2004-09-01,"09:40:00",38.28093,-76.01033,0.9855,0.046,17
"EE3.0",2005-06-21,"10:00:00",38.28093,-76.01033,1.16,0.04155,11.25
"EE3.0",2004-09-22,"09:15:00",38.28093,-76.01033,0.812,0.03615,35.15
"EE3.0",2004-10-07,"12:50:00",38.28093,-76.01033,0.8005,0.0334,11.85
"EE3.0",2004-10-04,"10:30:00",38.28093,-76.01033,0.8045,0.0345,11
"EE3.0",2004-11-11,"09:00:00",38.28093,-76.01033,0.799666666666667,0.0305333333333333,17.9333333333333
"EE3.0",2005-07-19,"09:54:00",38.28093,-76.01033,0.94,0.03595,12.5
"EE3.0",2005-09-14,"11:50:00",38.28093,-76.01033,0.8945,0.03965,14.3
"EE3.0",2005-07-28,"09:45:00",38.28093,-76.01033,0.8605,0.03835,14.25
"EE3.0",2005-09-19,"09:38:00",38.28093,-76.01033,1.1085,0.04125,15.25
"EE3.0",2006-07-27,"10:00:00",38.28093,-76.01033,1.129,0.08005,82.6
"EE3.0",2006-06-22,"12:31:00",38.28093,-76.01033,0.9155,0.0555,21.85
"EE3.0",2006-05-10,"13:05:00",38.28093,-76.01033,0.7675,0.02365,11.15
"EE3.0",2006-04-20,"12:08:00",38.28093,-76.01033,0.662,0.0473,15.9
"EE3.0",2006-03-13,"14:25:00",38.28093,-76.01033,1.0365,0.0286,20.2
"EE3.0",2006-02-06,"14:37:00",38.28093,-76.01033,1.33533333333333,0.075,98.6666666666667
"EE3.0",2006-01-09,"10:14:00",38.28093,-76.01033,0.944,0.0379666666666667,43.0666666666667
"EE3.0",2005-12-13,"10:55:00",38.28093,-76.01033,0.718333333333333,0.0297333333333333,25.6333333333333
"EE3.0",2005-11-21,"11:05:00",38.28093,-76.01033,0.687,0.0251,10.2
"EE3.0",2005-10-19,"13:02:00",38.28093,-76.01033,0.9355,0.03805,20.35
"EE3.0",2005-10-31,"10:45:00",38.28093,-76.01033,0.795,0.03065,4
"EE3.0",2012-05-16,"13:16:00",38.28093,-76.01033,0.6945,0.0167,15.4
"EE3.0",2012-04-18,"12:51:00",38.28093,-76.01033,0.791,0.03405,28.65
"EE3.0",2012-03-14,"09:23:00",38.28093,-76.01033,0.9995,0.02965,23.65
"EE3.0",2012-02-13,"10:00:00",38.28093,-76.01033,0.9215,0.0293,29.3
"EE3.0",2012-01-09,"10:07:00",38.28093,-76.01033,0.9815,0.0283,21.8
"EE3.0",2011-12-14,"12:27:00",38.28093,-76.01033,0.734,0.03405,15.8
"EE3.0",2011-11-15,"09:18:00",38.28093,-76.01033,0.888,0.03795,28.65
"EE3.0",2011-03-17,"09:05:00",38.28093,-76.01033,0.7885,0.0344,26
"EE3.0",2011-02-07,"09:27:00",38.28093,-76.01033,0.8485,0.0313,25
"EE3.0",2011-01-10,"09:28:00",38.28093,-76.01033,0.679,0.03015,19.4
"EE3.0",2010-11-16,"12:58:00",38.28093,-76.01033,0.525,0.0187,3.45
"EE3.0",2010-10-20,"10:25:00",38.28093,-76.01033,0.7735,0.03015,13.4
"EE3.0",2010-09-23,"09:45:00",38.28093,-76.01033,0.8585,0.04415,10.2
"EE3.0",2010-08-30,"09:20:00",38.28093,-76.01033,0.9465,0.05045,27.25
"EE3.0",2007-05-09,"13:00:00",38.28093,-76.01033,0.9565,0.03265,29.4
"EE3.0",2007-04-19,"09:45:00",38.28093,-76.01033,1.0345,0.04175,49.9
"EE3.0",2007-03-14,"12:10:00",38.28093,-76.01033,1.183,0.03505,27.25
"EE3.0",2007-01-09,"09:36:00",38.28093,-76.01033,0.966,0.0326,37
"EE3.0",2006-12-12,"12:40:00",38.28093,-76.01033,0.797,0.02315,9.1
"EE3.0",2006-11-14,"09:45:00",38.28093,-76.01033,0.716,0.0273,10.55
"EE3.0",2006-09-20,"11:47:00",38.28093,-76.01033,0.914,0.03605,17.8
"EE3.0",2006-10-30,"11:39:00",38.28093,-76.01033,0.8225,0.0372,29.85
"EE3.0",2006-08-16,"13:40:00",38.28093,-76.01033,1.1885,0.0735,38.5
"EE3.0",2013-04-17,"12:18:00",38.28093,-76.01033,0.6295,0.0284,15.25
"EE3.0",2013-03-26,"09:32:00",38.28093,-76.01033,0.887,0.0304,17.25
"EE3.0",2013-02-13,"12:56:00",38.28093,-76.01033,1.016,0.05505,72.5
"EE3.0",2013-01-14,"10:03:00",38.28093,-76.01033,0.7465,0.036,24
"EE3.0",2012-11-15,"09:22:00",38.28093,-76.01033,0.8645,0.03885,23.65
"EE3.0",2012-12-12,"12:43:00",38.28093,-76.01033,0.7055,0.0305,31
"EE3.0",2012-10-17,"12:47:00",38.28093,-76.01033,0.7715,0.02525,17.6
"EE3.0",2012-09-20,"09:05:00",38.28093,-76.01033,0.958,0.0401,22.25
"EE3.0",2012-08-22,"12:32:00",38.28093,-76.01033,0.9495,0.0417,15.75
"EE3.0",2012-07-25,"09:16:00",38.28093,-76.01033,0.897,0.0417,21.25
"EE3.0",2012-06-06,"09:04:00",38.28093,-76.01033,0.9735,0.0387,49.65
"EE3.0",2008-12-17,"12:25:00",38.28093,-76.01033,0.7425,0.03415,32
"EE3.0",2007-12-12,"12:32:00",38.28093,-76.01033,0.664,0.02435,12.3
"EE3.0",2007-11-08,"12:10:00",38.28093,-76.01033,0.8155,0.0269,13.7
"EE3.0",2007-10-17,"12:45:00",38.28093,-76.01033,0.795,0.0307,9.8
"EE3.0",2007-09-19,"12:30:00",38.28093,-76.01033,0.7305,0.0289,13
"EE3.0",2007-08-22,"12:31:00",38.28093,-76.01033,1.0645,0.0405,13.25
"EE3.0",2007-07-11,"13:01:00",38.28093,-76.01033,0.886,0.05185,24.35
"EE3.0",2005-08-10,"14:24:00",38.28093,-76.01033,1.175,0.05825,40
"EE3.0",2013-05-16,"09:29:00",38.28093,-76.01033,0.777,0.0295,16.25
"EE3.0",2005-08-04,"09:47:00",38.28093,-76.01033,NA,NA,12
"EE3.0",2021-06-10,"09:30:00",38.28093,-76.01033,0.714,0.03215,18.6
"EE3.0",2021-07-15,"10:18:00",38.28093,-76.01033,0.764,0.04625,24.8
"EE3.0",2022-03-16,"10:11:00",38.28093,-76.01033,0.666,0.03665,29
"EE3.0",2022-02-10,"14:23:00",38.28093,-76.01033,0.7995,0.0397,58.35
"EE3.0",2022-01-13,"14:34:00",38.28093,-76.01033,0.6525,0.0312,23
"EE3.0",2022-04-13,"09:11:00",38.28093,-76.01033,0.723,0.0261,22.6
"EE3.0",2022-05-18,"10:27:00",38.28093,-76.01033,0.837,0.0432,60.9
"EE3.0",2022-06-08,"11:28:00",38.28093,-76.01033,0.64,0.0266,25.8
"EE3.0",2022-07-13,"10:04:00",38.28093,-76.01033,0.871,0.0329,22
"EE3.0",2022-08-10,"09:00:00",38.28093,-76.01033,0.842,0.0377,12
"EE3.0",2022-10-17,"10:32:00",38.28093,-76.01033,0.759,0.02035,10.4
"EE3.0",2022-11-15,"09:20:00",38.28093,-76.01033,0.8465,0.02435,10.4
"EE3.0",2022-12-14,"09:58:00",38.28093,-76.01033,0.4123,0.0183,11.6
"EE3.0",2022-09-14,"09:24:00",38.28093,-76.01033,0.7135,0.0366,19.4
"EE3.0",2013-11-14,"11:51:00",38.28093,-76.01033,0.666,0.0226,17.2
"EE3.0",2013-10-17,"09:20:00",38.28093,-76.01033,0.676,0.02575,12.4
"EE3.0",2013-12-11,"11:38:00",38.28093,-76.01033,0.6035,0.02355,21.6
"EE3.0",2014-01-17,"10:00:00",38.28093,-76.01033,1.033,0.0348,27.5
"EE3.0",2014-03-19,"09:50:00",38.28093,-76.01033,1.068,0.05165,64
"EE3.0",2014-04-22,"09:18:00",38.28093,-76.01033,0.798,0.0235,18.1
"EE3.0",2014-05-14,"10:13:00",38.28093,-76.01033,0.7935,0.023,20.5
"EE3.0",2014-07-09,"11:58:00",38.28093,-76.01033,0.8105,0.0444,20.25
"EE3.0",2014-06-04,"09:05:00",38.28093,-76.01033,0.731,0.0221,12.75
"EE3.0",2014-08-06,"10:27:00",38.28093,-76.01033,0.792,0.0335,12
"EE3.0",2014-09-17,"10:00:00",38.28093,-76.01033,0.8295,0.0293,10.8
"EE3.0",2015-08-05,"10:46:00",38.28093,-76.01033,0.907,0.0622,52.5
"EE3.0",2014-11-19,"12:18:00",38.28093,-76.01033,0.6145,0.02145,12
"EE3.0",2015-09-16,"09:15:00",38.28093,-76.01033,0.9845,0.04455,19.4
"EE3.0",2015-01-05,"10:05:00",38.28093,-76.01033,0.642,0.0255,32.8
"EE3.0",2014-12-18,"09:40:00",38.28093,-76.01033,0.5195,0.02215,11.8
"EE3.0",2015-02-09,"09:46:00",38.28093,-76.01033,0.8945,0.0351,26.75
"EE3.0",2015-03-16,"11:03:00",38.28093,-76.01033,1.1395,0.03505,28.75
"EE3.0",2015-04-09,"09:07:00",38.28093,-76.01033,0.889,0.0299,11
"EE3.0",2015-05-06,"12:10:00",38.28093,-76.01033,0.772,0.02595,21
"EE3.0",2015-06-11,"09:08:00",38.28093,-76.01033,0.7925,0.033,18.2
"EE3.0",2015-07-08,"13:32:00",38.28093,-76.01033,0.9365,0.05285,34
"EE3.0",2014-10-27,"13:23:00",38.28093,-76.01033,0.6255,0.02075,6.8
"EE3.0",2015-11-17,"12:47:00",38.28093,-76.01033,0.6215,0.02055,6.4
"EE3.0",2016-01-14,"10:16:00",38.28093,-76.01033,0.837,0.045,44.65
"EE3.0",2015-12-16,"09:10:00",38.28093,-76.01033,0.5955,0.01835,9.6
"EE3.0",2016-02-08,"10:05:00",38.28093,-76.01033,0.8535,0.0362,39.7
"EE3.0",2016-03-16,"11:03:00",38.28093,-76.01033,0.792,0.0282,18.15
"EE3.0",2015-10-21,"09:30:00",38.28093,-76.01033,0.703,0.02215,5.6
"EE3.0",2016-04-14,"12:34:00",38.28093,-76.01033,0.7075,0.0282,20.7
"EE3.0",2016-05-11,"09:52:00",38.28093,-76.01033,0.859,0.02615,23.2
"EE3.0",2016-06-09,"13:21:00",38.28093,-76.01033,0.8875,0.03435,18.6
"EE3.0",2016-10-19,"12:47:00",38.28093,-76.01033,0.7955,0.03775,14
"EE3.0",2016-11-16,"13:00:00",38.28093,-76.01033,0.7335,0.03645,27.6
"EE3.0",2016-12-14,"12:29:00",38.28093,-76.01033,0.6505,0.03225,30.65
"EE3.0",2016-07-13,"09:35:00",38.28093,-76.01033,0.8305,0.0439,14
"EE3.0",2017-01-13,"14:58:00",38.28093,-76.01033,0.85,0.05285,NA
"EE3.0",2016-09-22,"08:55:00",38.28093,-76.01033,0.9675,0.046,13
"EE3.0",2016-08-09,"09:24:00",38.28093,-76.01033,0.9725,0.048,9
"EE3.0",2017-02-06,"09:47:00",38.28093,-76.01033,0.8425,0.04455,45
"EE3.0",2017-03-23,"10:27:00",38.28093,-76.01033,0.7615,0.0309,23.8
"EE3.0",2017-04-12,"09:15:00",38.28093,-76.01033,0.9305,0.0403,44.35
"EE3.0",2017-07-12,"13:51:00",38.28093,-76.01033,0.7685,0.04795,17.8
"EE3.0",2017-05-10,"09:07:00",38.28093,-76.01033,0.677,0.0234,14.6
"EE3.0",2017-08-09,"09:44:00",38.28093,-76.01033,0.978,0.04965,18
"EE3.0",2017-10-19,"09:58:00",38.28093,-76.01033,0.793,0.0288,9.6
"EE3.0",2017-12-21,"11:48:00",38.28093,-76.01033,0.5975,0.02085,10.45
"EE3.0",2017-11-15,"12:28:00",38.28093,-76.01033,0.5775,0.01965,8.4
"EE3.0",2017-09-21,"09:56:00",38.28093,-76.01033,0.8855,0.0356,18.2
"EE3.0",2017-06-14,"09:50:00",38.28093,-76.01033,1.082,0.041,23.6
"EE3.0",2018-02-06,"10:02:00",38.28093,-76.01033,0.824,0.04775,47
"EE3.0",2018-03-19,"12:00:00",38.28093,-76.01033,0.83,0.0347,19
"EE3.0",2018-04-18,"12:53:00",38.28093,-76.01033,0.5985,0.03,19.3
"EE3.0",2018-05-17,"09:53:00",38.28093,-76.01033,0.9555,0.04405,53.8
"EE3.0",2018-06-13,"13:29:00",38.28093,-76.01033,0.9375,0.03315,22.8
"EE3.0",2018-07-19,"09:59:00",38.28093,-76.01033,0.9555,0.04675,15
"EE3.0",2018-08-08,"11:22:00",38.28093,-76.01033,0.9205,0.04315,13.5
"EE3.0",2018-09-20,"10:58:00",38.28093,-76.01033,0.931,0.03975,12.35
"EE3.0",2018-10-26,"10:32:00",38.28093,-76.01033,0.7885,0.0289,13.4
"EE3.0",2018-11-07,"10:32:00",38.28093,-76.01033,0.792,0.03175,14.2
"EE3.0",2018-12-13,"09:56:00",38.28093,-76.01033,0.9045,0.02075,9.6
"EE3.0",2019-01-07,"09:41:00",38.28093,-76.01033,1.1055,0.0399,27.65
"EE3.0",2019-02-05,"09:47:00",38.28093,-76.01033,1.2145,0.0358,17.7
"EE3.0",2019-05-15,"09:49:00",38.28093,-76.01033,0.958,0.03855,42.6
"EE3.0",2019-03-13,"09:41:00",38.28093,-76.01033,1.2905,0.0351,18.5
"EE3.0",2019-06-17,"10:23:00",38.28093,-76.01033,1.04,0.03645,36.3
"EE3.0",2019-07-17,"09:55:00",38.28093,-76.01033,1.0395,0.04525,32.95
"EE3.0",2019-09-19,"09:42:00",38.28093,-76.01033,0.6765,0.03615,13.2
