"MonitoringStation","SampleDate","SampleTime","Parameter","MeasureValue","Unit","Latitude","Longitude"
"EE3.1",1989-01-17,"13:20:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1988-11-16,"10:45:00","TSS",18,"MG/L",38.19685,-75.97321
"EE3.1",1988-12-08,"08:40:00","TSS",13,"MG/L",38.19685,-75.97321
"EE3.1",1988-12-08,"08:40:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1988-12-08,"08:40:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1988-11-16,"10:45:00","TSS",21,"MG/L",38.19685,-75.97321
"EE3.1",1988-11-16,"10:45:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1988-11-16,"10:45:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1988-10-20,"08:15:00","TSS",61,"MG/L",38.19685,-75.97321
"EE3.1",1988-10-06,"09:40:00","TSS",21,"MG/L",38.19685,-75.97321
"EE3.1",1988-10-20,"08:15:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1988-10-20,"08:15:00","TSS",13,"MG/L",38.19685,-75.97321
"EE3.1",1988-10-20,"08:15:00","TSS",61,"MG/L",38.19685,-75.97321
"EE3.1",1988-08-25,"08:30:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1988-10-06,"09:40:00","TSS",12,"MG/L",38.19685,-75.97321
"EE3.1",1988-10-06,"09:40:00","TSS",17,"MG/L",38.19685,-75.97321
"EE3.1",1988-10-06,"09:40:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1988-08-25,"08:30:00","TSS",11,"MG/L",38.19685,-75.97321
"EE3.1",1988-08-25,"08:30:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1988-08-25,"08:30:00","TSS",11,"MG/L",38.19685,-75.97321
"EE3.1",1988-08-10,"12:10:00","TSS",21,"MG/L",38.19685,-75.97321
"EE3.1",1988-08-10,"12:10:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1988-07-26,"13:30:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1988-07-26,"13:30:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1988-07-26,"13:30:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1988-08-10,"12:10:00","TSS",42,"MG/L",38.19685,-75.97321
"EE3.1",1988-08-10,"12:10:00","TSS",2,"MG/L",38.19685,-75.97321
"EE3.1",1988-07-26,"13:30:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1988-07-07,"12:45:00","TSS",60,"MG/L",38.19685,-75.97321
"EE3.1",1988-07-07,"12:45:00","TSS",12,"MG/L",38.19685,-75.97321
"EE3.1",1988-07-07,"12:45:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1988-06-22,"18:00:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1988-06-22,"18:00:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1988-07-07,"12:45:00","TSS",10,"MG/L",38.19685,-75.97321
"EE3.1",1988-06-22,"18:00:00","TSS",6,"MG/L",38.19685,-75.97321
"EE3.1",1988-06-22,"18:00:00","TSS",9,"MG/L",38.19685,-75.97321
"EE3.1",1988-06-06,"10:20:00","TSS",33,"MG/L",38.19685,-75.97321
"EE3.1",1988-06-06,"10:20:00","TSS",62,"MG/L",38.19685,-75.97321
"EE3.1",1988-05-27,"12:55:00","TSS",7,"MG/L",38.19685,-75.97321
"EE3.1",1988-05-27,"12:55:00","TSS",9,"MG/L",38.19685,-75.97321
"EE3.1",1988-06-06,"10:20:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1988-06-06,"10:20:00","TSS",33,"MG/L",38.19685,-75.97321
"EE3.1",1990-07-19,"08:56:00","TSS",40,"MG/L",38.19685,-75.97321
"EE3.1",1988-05-27,"12:55:00","TSS",5,"MG/L",38.19685,-75.97321
"EE3.1",1988-05-27,"12:55:00","TSS",1,"MG/L",38.19685,-75.97321
"EE3.1",1988-05-27,"12:55:00","TSS",6,"MG/L",38.19685,-75.97321
"EE3.1",1990-07-19,"08:56:00","TSS",30,"MG/L",38.19685,-75.97321
"EE3.1",1990-06-27,"09:25:00","TSS",62,"MG/L",38.19685,-75.97321
"EE3.1",1990-07-19,"08:56:00","TSS",42,"MG/L",38.19685,-75.97321
"EE3.1",1990-06-14,"08:57:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1990-06-14,"08:57:00","TSS",17,"MG/L",38.19685,-75.97321
"EE3.1",1990-06-14,"08:57:00","TSS",17,"MG/L",38.19685,-75.97321
"EE3.1",1990-06-27,"09:25:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1990-06-27,"09:25:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1990-06-14,"08:57:00","TSS",31,"MG/L",38.19685,-75.97321
"EE3.1",1990-06-27,"09:25:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1990-06-27,"09:25:00","TSS",33,"MG/L",38.19685,-75.97321
"EE3.1",1990-05-31,"11:25:00","TSS",50,"MG/L",38.19685,-75.97321
"EE3.1",1990-05-31,"11:25:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1990-05-17,"09:20:00","TSS",11,"MG/L",38.19685,-75.97321
"EE3.1",1990-05-17,"09:20:00","TSS",10,"MG/L",38.19685,-75.97321
"EE3.1",1990-05-17,"09:20:00","TSS",21,"MG/L",38.19685,-75.97321
"EE3.1",1990-05-31,"11:25:00","TSS",38,"MG/L",38.19685,-75.97321
"EE3.1",1990-05-31,"11:25:00","TSS",28,"MG/L",38.19685,-75.97321
"EE3.1",1990-05-17,"09:20:00","TSS",12,"MG/L",38.19685,-75.97321
"EE3.1",1990-05-17,"09:20:00","TSS",18,"MG/L",38.19685,-75.97321
"EE3.1",1990-04-18,"14:00:00","TSS",52,"MG/L",38.19685,-75.97321
"EE3.1",1990-04-18,"14:00:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1990-04-05,"09:00:00","TSS",100,"MG/L",38.19685,-75.97321
"EE3.1",1990-04-18,"14:00:00","TSS",50,"MG/L",38.19685,-75.97321
"EE3.1",1990-04-18,"14:00:00","TSS",35,"MG/L",38.19685,-75.97321
"EE3.1",1990-04-18,"14:00:00","TSS",36,"MG/L",38.19685,-75.97321
"EE3.1",1990-03-08,"09:15:00","TSS",80,"MG/L",38.19685,-75.97321
"EE3.1",1990-03-08,"09:15:00","TSS",48,"MG/L",38.19685,-75.97321
"EE3.1",1990-03-08,"09:15:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1989-08-17,"08:45:00","TSS",33,"MG/L",38.19685,-75.97321
"EE3.1",1989-08-17,"08:45:00","TSS",40,"MG/L",38.19685,-75.97321
"EE3.1",1989-08-17,"08:45:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1990-03-08,"09:15:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1990-03-22,"12:30:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1990-03-22,"12:30:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1990-03-22,"12:30:00","TSS",31,"MG/L",38.19685,-75.97321
"EE3.1",1990-03-22,"12:30:00","TSS",29,"MG/L",38.19685,-75.97321
"EE3.1",1990-04-05,"09:00:00","TSS",47,"MG/L",38.19685,-75.97321
"EE3.1",1990-04-05,"09:00:00","TSS",40,"MG/L",38.19685,-75.97321
"EE3.1",1990-04-05,"09:00:00","TSS",72,"MG/L",38.19685,-75.97321
"EE3.1",1989-07-26,"12:20:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1989-07-26,"12:20:00","TSS",49,"MG/L",38.19685,-75.97321
"EE3.1",1989-08-17,"08:45:00","TSS",13,"MG/L",38.19685,-75.97321
"EE3.1",1989-07-13,"08:20:00","TSS",32,"MG/L",38.19685,-75.97321
"EE3.1",1989-07-26,"12:20:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1989-07-26,"12:20:00","TSS",30,"MG/L",38.19685,-75.97321
"EE3.1",1989-07-13,"08:20:00","TSS",41,"MG/L",38.19685,-75.97321
"EE3.1",1989-07-13,"08:20:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1989-07-13,"08:20:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1989-06-28,"09:40:00","TSS",17,"MG/L",38.19685,-75.97321
"EE3.1",1989-06-28,"09:40:00","TSS",61,"MG/L",38.19685,-75.97321
"EE3.1",1989-06-28,"09:40:00","TSS",12,"MG/L",38.19685,-75.97321
"EE3.1",1989-06-15,"08:40:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1989-06-28,"09:40:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1989-06-15,"08:40:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1989-06-15,"08:40:00","TSS",82,"MG/L",38.19685,-75.97321
"EE3.1",1989-05-17,"12:00:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1989-06-15,"08:40:00","TSS",29,"MG/L",38.19685,-75.97321
"EE3.1",1989-05-17,"12:00:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1989-05-17,"12:00:00","TSS",19,"MG/L",38.19685,-75.97321
"EE3.1",1989-05-17,"12:00:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1989-05-04,"08:30:00","TSS",21,"MG/L",38.19685,-75.97321
"EE3.1",1989-05-04,"08:30:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1989-05-04,"08:30:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1989-05-04,"08:30:00","TSS",16,"MG/L",38.19685,-75.97321
"EE3.1",1989-04-20,"10:05:00","TSS",21,"MG/L",38.19685,-75.97321
"EE3.1",1989-04-20,"10:05:00","TSS",28,"MG/L",38.19685,-75.97321
"EE3.1",1991-02-14,"13:32:00","TSS",29,"MG/L",38.19685,-75.97321
"EE3.1",1991-01-10,"09:55:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1991-02-14,"13:32:00","TSS",30,"MG/L",38.19685,-75.97321
"EE3.1",1991-02-14,"13:32:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1989-04-20,"10:05:00","TSS",16,"MG/L",38.19685,-75.97321
"EE3.1",1991-02-14,"13:32:00","TSS",43,"MG/L",38.19685,-75.97321
"EE3.1",1991-01-10,"09:55:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1991-01-10,"09:55:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1991-01-10,"09:55:00","TSS",18,"MG/L",38.19685,-75.97321
"EE3.1",1990-12-13,"08:35:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1990-11-07,"09:30:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1990-11-07,"09:30:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1990-11-07,"09:30:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1990-10-31,"10:00:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1990-11-07,"09:30:00","TSS",42,"MG/L",38.19685,-75.97321
"EE3.1",1990-12-13,"08:35:00","TSS",16,"MG/L",38.19685,-75.97321
"EE3.1",1990-12-13,"08:35:00","TSS",16,"MG/L",38.19685,-75.97321
"EE3.1",1990-12-13,"08:35:00","TSS",36,"MG/L",38.19685,-75.97321
"EE3.1",1990-10-31,"10:00:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1990-10-31,"10:00:00","TSS",21,"MG/L",38.19685,-75.97321
"EE3.1",1990-10-31,"10:00:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1990-10-18,"08:00:00","TSS",33,"MG/L",38.19685,-75.97321
"EE3.1",1990-10-18,"08:00:00","TSS",50,"MG/L",38.19685,-75.97321
"EE3.1",1990-10-18,"08:00:00","TSS",36,"MG/L",38.19685,-75.97321
"EE3.1",1990-09-26,"09:57:00","TSS",32,"MG/L",38.19685,-75.97321
"EE3.1",1990-09-13,"08:50:00","TSS",37,"MG/L",38.19685,-75.97321
"EE3.1",1990-09-13,"08:50:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1990-09-26,"09:57:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1990-09-26,"09:57:00","TSS",46,"MG/L",38.19685,-75.97321
"EE3.1",1990-09-26,"09:57:00","TSS",39,"MG/L",38.19685,-75.97321
"EE3.1",1990-10-18,"08:00:00","TSS",32,"MG/L",38.19685,-75.97321
"EE3.1",1990-02-05,"09:00:00","TSS",40,"MG/L",38.19685,-75.97321
"EE3.1",1990-02-05,"09:00:00","TSS",33,"MG/L",38.19685,-75.97321
"EE3.1",1990-01-08,"13:05:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1990-01-08,"13:05:00","TSS",34,"MG/L",38.19685,-75.97321
"EE3.1",1990-01-08,"13:05:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1989-12-14,"12:00:00","TSS",242,"MG/L",38.19685,-75.97321
"EE3.1",1990-01-08,"13:05:00","TSS",21,"MG/L",38.19685,-75.97321
"EE3.1",1989-12-14,"12:00:00","TSS",53,"MG/L",38.19685,-75.97321
"EE3.1",1990-02-05,"09:00:00","TSS",112,"MG/L",38.19685,-75.97321
"EE3.1",1990-02-05,"09:00:00","TSS",172,"MG/L",38.19685,-75.97321
"EE3.1",1990-08-29,"10:07:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1990-08-29,"10:07:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1990-08-29,"10:07:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1990-08-29,"10:07:00","TSS",46,"MG/L",38.19685,-75.97321
"EE3.1",1990-09-13,"08:50:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1990-09-13,"08:50:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1989-10-26,"09:05:00","TSS",11,"MG/L",38.19685,-75.97321
"EE3.1",1989-10-12,"12:18:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1989-10-26,"09:05:00","TSS",11,"MG/L",38.19685,-75.97321
"EE3.1",1989-10-26,"09:05:00","TSS",9,"MG/L",38.19685,-75.97321
"EE3.1",1989-12-14,"12:00:00","TSS",31,"MG/L",38.19685,-75.97321
"EE3.1",1989-12-14,"12:00:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1989-10-26,"09:05:00","TSS",45,"MG/L",38.19685,-75.97321
"EE3.1",1989-09-28,"09:40:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1989-09-28,"09:40:00","TSS",18,"MG/L",38.19685,-75.97321
"EE3.1",1989-09-28,"09:40:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1989-09-28,"09:40:00","TSS",52,"MG/L",38.19685,-75.97321
"EE3.1",1989-10-12,"12:18:00","TSS",13,"MG/L",38.19685,-75.97321
"EE3.1",1989-10-12,"12:18:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1989-10-12,"12:18:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1989-04-20,"10:05:00","TSS",18,"MG/L",38.19685,-75.97321
"EE3.1",1989-08-30,"09:30:00","TSS",35,"MG/L",38.19685,-75.97321
"EE3.1",1991-06-06,"08:38:00","TSS",28,"MG/L",38.19685,-75.97321
"EE3.1",1991-06-06,"08:38:00","TSS",34,"MG/L",38.19685,-75.97321
"EE3.1",1991-05-22,"09:40:00","TSS",47,"MG/L",38.19685,-75.97321
"EE3.1",1991-06-06,"08:38:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1991-06-06,"08:38:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1989-08-30,"09:30:00","TSS",28,"MG/L",38.19685,-75.97321
"EE3.1",1989-08-30,"09:30:00","TSS",36,"MG/L",38.19685,-75.97321
"EE3.1",1989-08-30,"09:30:00","TSS",38,"MG/L",38.19685,-75.97321
"EE3.1",1989-09-14,"09:13:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1989-09-14,"09:13:00","TSS",31,"MG/L",38.19685,-75.97321
"EE3.1",1989-09-14,"09:13:00","TSS",30,"MG/L",38.19685,-75.97321
"EE3.1",1989-09-14,"09:13:00","TSS",19,"MG/L",38.19685,-75.97321
"EE3.1",1991-04-24,"10:22:00","TSS",16,"MG/L",38.19685,-75.97321
"EE3.1",1991-04-24,"10:22:00","TSS",9,"MG/L",38.19685,-75.97321
"EE3.1",1991-04-24,"10:22:00","TSS",33,"MG/L",38.19685,-75.97321
"EE3.1",1991-04-24,"10:22:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1991-04-11,"09:00:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1991-04-11,"09:00:00","TSS",186,"MG/L",38.19685,-75.97321
"EE3.1",1991-05-09,"08:23:00","TSS",17,"MG/L",38.19685,-75.97321
"EE3.1",1991-05-09,"08:23:00","TSS",9,"MG/L",38.19685,-75.97321
"EE3.1",1991-05-09,"08:23:00","TSS",21,"MG/L",38.19685,-75.97321
"EE3.1",1991-05-09,"08:23:00","TSS",30,"MG/L",38.19685,-75.97321
"EE3.1",1991-05-22,"09:40:00","TSS",19,"MG/L",38.19685,-75.97321
"EE3.1",1991-05-22,"09:40:00","TSS",10,"MG/L",38.19685,-75.97321
"EE3.1",1991-05-22,"09:40:00","TSS",9,"MG/L",38.19685,-75.97321
"EE3.1",1991-05-22,"09:40:00","TSS",5,"MG/L",38.19685,-75.97321
"EE3.1",1991-03-27,"10:30:00","TSS",84,"MG/L",38.19685,-75.97321
"EE3.1",1991-03-27,"10:30:00","TSS",40,"MG/L",38.19685,-75.97321
"EE3.1",1991-04-11,"09:00:00","TSS",28,"MG/L",38.19685,-75.97321
"EE3.1",1991-04-11,"09:00:00","TSS",32,"MG/L",38.19685,-75.97321
"EE3.1",1991-03-27,"10:30:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1991-03-27,"10:30:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1991-03-14,"08:50:00","TSS",64,"MG/L",38.19685,-75.97321
"EE3.1",1991-03-14,"08:50:00","TSS",96,"MG/L",38.19685,-75.97321
"EE3.1",1991-03-14,"08:50:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1990-08-16,"09:20:00","TSS",72,"MG/L",38.19685,-75.97321
"EE3.1",1991-03-14,"08:50:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1990-08-16,"09:20:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1990-08-16,"09:20:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1990-08-16,"09:20:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1988-03-28,"09:30:00","TSS",10,"MG/L",38.19685,-75.97321
"EE3.1",1988-03-28,"09:30:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1988-03-28,"09:30:00","TSS",33,"MG/L",38.19685,-75.97321
"EE3.1",1988-03-28,"09:30:00","TSS",5,"MG/L",38.19685,-75.97321
"EE3.1",1988-03-14,"11:15:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1988-03-14,"11:15:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1988-03-14,"11:15:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1988-03-14,"11:15:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1987-11-18,"08:25:00","TSS",12,"MG/L",38.19685,-75.97321
"EE3.1",1988-02-22,"11:45:00","TSS",48,"MG/L",38.19685,-75.97321
"EE3.1",1987-11-18,"08:25:00","TSS",4,"MG/L",38.19685,-75.97321
"EE3.1",1987-11-18,"08:25:00","TSS",7,"MG/L",38.19685,-75.97321
"EE3.1",1988-02-22,"11:45:00","TSS",28,"MG/L",38.19685,-75.97321
"EE3.1",1988-02-22,"11:45:00","TSS",30,"MG/L",38.19685,-75.97321
"EE3.1",1988-02-22,"11:45:00","TSS",29,"MG/L",38.19685,-75.97321
"EE3.1",1987-11-18,"08:25:00","TSS",4,"MG/L",38.19685,-75.97321
"EE3.1",1987-10-20,"11:00:00","TSS",72,"MG/L",38.19685,-75.97321
"EE3.1",1987-10-20,"11:00:00","TSS",16,"MG/L",38.19685,-75.97321
"EE3.1",1987-10-20,"11:00:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1987-10-05,"12:10:00","TSS",3,"MG/L",38.19685,-75.97321
"EE3.1",1987-10-20,"11:00:00","TSS",10,"MG/L",38.19685,-75.97321
"EE3.1",1987-10-05,"12:10:00","TSS",28,"MG/L",38.19685,-75.97321
"EE3.1",1987-09-14,"10:10:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1987-09-14,"10:10:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1987-09-02,"08:05:00","TSS",43,"MG/L",38.19685,-75.97321
"EE3.1",1987-09-14,"10:10:00","TSS",12,"MG/L",38.19685,-75.97321
"EE3.1",1987-09-14,"10:10:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1987-10-05,"12:10:00","TSS",11,"MG/L",38.19685,-75.97321
"EE3.1",1987-10-05,"12:10:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1987-08-04,"08:00:00","TSS",32,"MG/L",38.19685,-75.97321
"EE3.1",1987-08-17,"13:25:00","TSS",17,"MG/L",38.19685,-75.97321
"EE3.1",1987-08-17,"13:25:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1987-08-17,"13:25:00","TSS",11,"MG/L",38.19685,-75.97321
"EE3.1",1987-08-17,"13:25:00","TSS",32,"MG/L",38.19685,-75.97321
"EE3.1",1987-09-02,"08:05:00","TSS",4,"MG/L",38.19685,-75.97321
"EE3.1",1987-09-02,"08:05:00","TSS",10,"MG/L",38.19685,-75.97321
"EE3.1",1987-09-02,"08:05:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1987-07-21,"08:30:00","TSS",7,"MG/L",38.19685,-75.97321
"EE3.1",1987-07-21,"08:30:00","TSS",9,"MG/L",38.19685,-75.97321
"EE3.1",1987-07-21,"08:30:00","TSS",16,"MG/L",38.19685,-75.97321
"EE3.1",1987-07-21,"08:30:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1987-08-04,"08:00:00","TSS",7,"MG/L",38.19685,-75.97321
"EE3.1",1987-08-04,"08:00:00","TSS",8,"MG/L",38.19685,-75.97321
"EE3.1",1987-08-04,"08:00:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1987-06-16,"11:45:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1987-06-16,"11:45:00","TSS",26,"MG/L",38.19685,-75.97321
"EE3.1",1987-06-16,"11:45:00","TSS",44,"MG/L",38.19685,-75.97321
"EE3.1",1987-07-06,"13:30:00","TSS",9,"MG/L",38.19685,-75.97321
"EE3.1",1987-07-06,"13:30:00","TSS",12,"MG/L",38.19685,-75.97321
"EE3.1",1987-07-06,"13:30:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1987-07-06,"13:30:00","TSS",38,"MG/L",38.19685,-75.97321
"EE3.1",1987-06-16,"11:45:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1987-06-16,"11:45:00","TSS",22,"MG/L",38.19685,-75.97321
"EE3.1",1987-06-02,"10:25:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1987-06-02,"10:25:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1987-05-18,"13:40:00","TSS",18,"MG/L",38.19685,-75.97321
"EE3.1",1987-05-18,"13:40:00","TSS",30,"MG/L",38.19685,-75.97321
"EE3.1",1987-06-02,"10:25:00","TSS",18,"MG/L",38.19685,-75.97321
"EE3.1",1987-06-02,"10:25:00","TSS",13,"MG/L",38.19685,-75.97321
"EE3.1",1987-05-07,"08:45:00","TSS",1,"MG/L",38.19685,-75.97321
"EE3.1",1987-04-20,"11:00:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1987-05-07,"08:45:00","TSS",7,"MG/L",38.19685,-75.97321
"EE3.1",1987-05-07,"08:45:00","TSS",8,"MG/L",38.19685,-75.97321
"EE3.1",1987-05-07,"08:45:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1987-05-18,"13:40:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1987-05-18,"13:40:00","TSS",20,"MG/L",38.19685,-75.97321
"EE3.1",1987-04-07,"09:55:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1987-04-07,"09:55:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1987-04-07,"09:55:00","TSS",3,"MG/L",38.19685,-75.97321
"EE3.1",1987-04-07,"09:55:00","TSS",27,"MG/L",38.19685,-75.97321
"EE3.1",1987-04-20,"11:00:00","TSS",50,"MG/L",38.19685,-75.97321
"EE3.1",1987-04-20,"11:00:00","TSS",25,"MG/L",38.19685,-75.97321
"EE3.1",1987-04-20,"11:00:00","TSS",18,"MG/L",38.19685,-75.97321
"EE3.1",1986-10-08,"09:45:00","TSS",NA,"MG/L",38.19685,-75.97321
"EE3.1",1986-10-08,"09:45:00","TSS",NA,"MG/L",38.19685,-75.97321
"EE3.1",1986-10-27,"09:30:00","TSS",5,"MG/L",38.19685,-75.97321
"EE3.1",1986-10-08,"09:45:00","TSS",31,"MG/L",38.19685,-75.97321
"EE3.1",1986-09-24,"13:25:00","TSS",9,"MG/L",38.19685,-75.97321
"EE3.1",1986-09-24,"13:25:00","TSS",36,"MG/L",38.19685,-75.97321
"EE3.1",1986-10-08,"09:45:00","TSS",16,"MG/L",38.19685,-75.97321
"EE3.1",1986-10-27,"09:30:00","TSS",11,"MG/L",38.19685,-75.97321
"EE3.1",1986-10-27,"09:30:00","TSS",7,"MG/L",38.19685,-75.97321
"EE3.1",1986-10-27,"09:30:00","TSS",29,"MG/L",38.19685,-75.97321
"EE3.1",1986-11-18,"10:15:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1986-11-18,"10:15:00","TSS",10,"MG/L",38.19685,-75.97321
"EE3.1",1986-11-18,"10:15:00","TSS",10,"MG/L",38.19685,-75.97321
"EE3.1",1986-11-18,"10:15:00","TSS",15,"MG/L",38.19685,-75.97321
"EE3.1",1986-09-24,"13:25:00","TSS",10,"MG/L",38.19685,-75.97321
"EE3.1",1986-09-24,"13:25:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1986-09-24,"13:25:00","TSS",18,"MG/L",38.19685,-75.97321
"EE3.1",1986-09-09,"09:55:00","TSS",19,"MG/L",38.19685,-75.97321
"EE3.1",1986-09-09,"09:55:00","TSS",37,"MG/L",38.19685,-75.97321
"EE3.1",1986-08-26,"09:35:00","TSS",23.5,"MG/L",38.19685,-75.97321
"EE3.1",1986-08-26,"09:35:00","TSS",14,"MG/L",38.19685,-75.97321
"EE3.1",1986-09-09,"09:55:00","TSS",6,"MG/L",38.19685,-75.97321
"EE3.1",1986-09-09,"09:55:00","TSS",5,"MG/L",38.19685,-75.97321
"EE3.1",1986-07-15,"09:25:00","TSS",24,"MG/L",38.19685,-75.97321
"EE3.1",1986-07-15,"09:25:00","TSS",52,"MG/L",38.19685,-75.97321
"EE3.1",1986-07-29,"13:30:00","TSS",23,"MG/L",38.19685,-75.97321
"EE3.1",1986-07-29,"13:30:00","TSS",20,"MG/L",38.19685,-75.97321
